,row_id,engagement_score
10612,99810,3
10613,99811,4
10614,99812,4
10615,99813,3
10616,99814,3
10617,99815,3
10618,99816,4
10619,99817,1
10620,99818,3
10621,99819,2
10622,99820,2
10623,99821,3
10624,99822,3
10625,99823,3
10626,99824,3
10627,99825,3
10628,99826,3
10629,99827,3
10630,99828,4
10631,99829,4
10632,99830,3
10633,99831,4
10634,99832,3
10635,99833,4
10636,99834,3
10637,99835,3
10638,99836,4
10639,99837,4
10640,99838,3
10641,99839,3
10642,99840,3
10643,99841,4
10644,99842,2
10645,99843,3
10646,99844,3
10647,99845,2
10648,99846,2
10649,99847,3
10650,99848,3
10651,99849,2
10652,99850,4
10653,99851,4
10654,99852,4
10655,99853,3
10656,99854,3
10657,99855,3
10658,99856,4
10659,99857,4
10660,99858,3
10661,99859,4
10662,99860,4
10663,99861,3
10664,99862,3
10665,99863,3
10666,99864,3
10667,99865,4
10668,99866,4
10669,99867,3
10670,99868,4
10671,99869,2
10672,99870,3
10673,99871,3
10674,99872,2
10675,99873,2
10676,99874,2
10677,99875,3
10678,99876,4
10679,99877,3
10680,99878,3
10681,99879,3
10682,99880,4
10683,99881,3
10684,99882,2
10685,99883,4
10686,99884,3
10687,99885,3
10688,99886,4
10689,99887,3
10690,99888,3
10691,99889,4
10692,99890,2
10693,99891,4
10694,99892,3
10695,99893,3
10696,99894,3
10697,99895,4
10698,99896,4
10699,99897,4
10700,99898,2
10701,99899,4
10702,99900,3
10703,99901,3
10704,99902,3
10705,99903,3
10706,99904,3
10707,99905,4
10708,99906,3
10709,99907,4
10710,99908,3
10711,99909,3
10712,99910,2
10713,99911,3
10714,99912,3
10715,99913,2
10716,99914,3
10717,99915,4
10718,99916,2
10719,99917,2
10720,99918,4
10721,99919,3
10722,99920,3
10723,99921,4
10724,99922,4
10725,99923,3
10726,99924,2
10727,99925,3
10728,99926,3
10729,99927,4
10730,99928,3
10731,99929,4
10732,99930,3
10733,99931,4
10734,99932,4
10735,99933,2
10736,99934,3
10737,99935,3
10738,99936,3
10739,99937,3
10740,99938,3
10741,99939,3
10742,99940,4
10743,99941,4
10744,99942,3
10745,99943,3
10746,99944,3
10747,99945,3
10748,99946,4
10749,99947,3
10750,99948,2
10751,99949,4
10752,99950,3
10753,99951,4
10754,99952,3
10755,99953,3
10756,99954,4
10757,99955,2
10758,99956,3
10759,99957,4
10760,99958,3
10761,99959,4
10762,99960,3
10763,99961,4
10764,99962,4
10765,99963,4
10766,99964,3
10767,99965,4
10768,99966,4
10769,99967,3
10770,99968,3
10771,99969,4
10772,99970,3
10773,99971,4
10774,99972,2
10775,99973,4
10776,99974,4
10777,99975,3
10778,99976,4
10779,99977,3
10780,99978,4
10781,99979,2
10782,99980,4
10783,99981,4
10784,99982,4
10785,99983,3
10786,99984,2
10787,99985,3
10788,99986,3
10789,99987,2
10790,99988,4
10791,99989,3
10792,99990,3
10793,99991,4
10794,99992,4
10795,99993,3
10796,99994,3
10797,99995,3
10798,99996,4
10799,99997,2
10800,99998,3
10801,99999,3
10802,100000,2
10803,100001,3
10804,100002,3
10805,100003,3
10806,100004,2
10807,100005,3
10808,100006,2
10809,100007,4
10810,100008,3
10811,100009,3
10812,100010,4
10813,100011,3
10814,100012,4
10815,100013,3
10816,100014,3
10817,100015,4
10818,100016,3
10819,100017,4
10820,100018,3
10821,100019,3
10822,100020,4
10823,100021,4
10824,100022,4
10825,100023,2
10826,100024,3
10827,100025,3
10828,100026,4
10829,100027,4
10830,100028,3
10831,100029,3
10832,100030,3
10833,100031,1
10834,100032,2
10835,100033,3
10836,100034,2
10837,100035,3
10838,100036,3
10839,100037,3
10840,100038,3
10841,100039,4
10842,100040,3
10843,100041,4
10844,100042,4
10845,100043,3
10846,100044,4
10847,100045,4
10848,100046,3
10849,100047,3
10850,100048,3
10851,100049,3
10852,100050,4
10853,100051,3
10854,100052,4
10855,100053,3
10856,100054,4
10857,100055,4
10858,100056,4
10859,100057,3
10860,100058,3
10861,100059,3
10862,100060,3
10863,100061,3
10864,100062,4
10865,100063,3
10866,100064,4
10867,100065,4
10868,100066,4
10869,100067,2
10870,100068,3
10871,100069,3
10872,100070,3
10873,100071,3
10874,100072,4
10875,100073,3
10876,100074,4
10877,100075,4
10878,100076,3
10879,100077,3
10880,100078,3
10881,100079,4
10882,100080,3
10883,100081,2
10884,100082,3
10885,100083,3
10886,100084,2
10887,100085,3
10888,100086,3
10889,100087,3
10890,100088,3
10891,100089,3
10892,100090,3
10893,100091,3
10894,100092,3
10895,100093,4
10896,100094,3
10897,100095,3
10898,100096,4
10899,100097,4
10900,100098,3
10901,100099,3
10902,100100,3
10903,100101,3
10904,100102,4
10905,100103,4
10906,100104,3
10907,100105,4
10908,100106,4
10909,100107,3
10910,100108,3
10911,100109,4
10912,100110,3
10913,100111,3
10914,100112,3
10915,100113,3
10916,100114,2
10917,100115,3
10918,100116,2
10919,100117,2
10920,100118,3
10921,100119,4
10922,100120,3
10923,100121,3
10924,100122,3
10925,100123,2
10926,100124,4
10927,100125,3
10928,100126,3
10929,100127,4
10930,100128,3
10931,100129,1
10932,100130,3
10933,100131,2
10934,100132,3
10935,100133,2
10936,100134,4
10937,100135,3
10938,100136,4
10939,100137,4
10940,100138,3
10941,100139,3
10942,100140,3
10943,100141,3
10944,100142,2
10945,100143,3
10946,100144,3
10947,100145,3
10948,100146,2
10949,100147,4
10950,100148,3
10951,100149,3
10952,100150,2
10953,100151,3
10954,100152,3
10955,100153,3
10956,100154,4
10957,100155,3
10958,100156,3
10959,100157,3
10960,100158,4
10961,100159,3
10962,100160,3
10963,100161,3
10964,100162,2
10965,100163,3
10966,100164,3
10967,100165,3
10968,100166,3
10969,100167,3
10970,100168,3
10971,100169,3
10972,100170,4
10973,100171,2
10974,100172,2
10975,100173,4
10976,100174,3
10977,100175,4
10978,100176,3
10979,100177,3
10980,100178,3
10981,100179,2
10982,100180,3
10983,100181,4
10984,100182,3
10985,100183,3
10986,100184,3
10987,100185,1
10988,100186,3
10989,100187,3
10990,100188,4
10991,100189,3
10992,100190,2
10993,100191,4
10994,100192,3
10995,100193,3
10996,100194,3
10997,100195,3
10998,100196,4
10999,100197,4
11000,100198,3
11001,100199,4
11002,100200,4
11003,100201,4
11004,100202,4
11005,100203,3
11006,100204,3
11007,100205,2
11008,100206,4
11009,100207,3
11010,100208,4
11011,100209,3
11012,100210,3
11013,100211,3
11014,100212,3
11015,100213,3
11016,100214,3
11017,100215,3
11018,100216,4
11019,100217,3
11020,100218,3
11021,100219,3
11022,100220,3
11023,100221,4
11024,100222,4
11025,100223,3
11026,100224,3
11027,100225,3
11028,100226,3
11029,100227,4
11030,100228,2
11031,100229,3
11032,100230,3
11033,100231,3
11034,100232,4
11035,100233,4
11036,100234,2
11037,100235,4
11038,100236,3
11039,100237,3
11040,100238,2
11041,100239,4
11042,100240,3
11043,100241,2
11044,100242,3
11045,100243,4
11046,100244,3
11047,100245,3
11048,100246,4
11049,100247,2
11050,100248,3
11051,100249,3
11052,100250,3
11053,100251,2
11054,100252,3
11055,100253,3
11056,100254,4
11057,100255,3
11058,100256,4
11059,100257,3
11060,100258,3
11061,100259,4
11062,100260,3
11063,100261,3
11064,100262,3
11065,100263,4
11066,100264,3
11067,100265,3
11068,100266,3
11069,100267,3
11070,100268,4
11071,100269,4
11072,100270,3
11073,100271,2
11074,100272,4
11075,100273,3
11076,100274,3
11077,100275,2
11078,100276,3
11079,100277,3
11080,100278,4
11081,100279,4
11082,100280,3
11083,100281,3
11084,100282,3
11085,100283,3
11086,100284,3
11087,100285,3
11088,100286,4
11089,100287,4
11090,100288,2
11091,100289,4
11092,100290,3
11093,100291,3
11094,100292,3
11095,100293,3
11096,100294,3
11097,100295,3
11098,100296,3
11099,100297,3
11100,100298,3
11101,100299,3
11102,100300,3
11103,100301,3
11104,100302,3
11105,100303,4
11106,100304,3
11107,100305,3
11108,100306,4
11109,100307,3
11110,100308,3
11111,100309,4
11112,100310,3
11113,100311,3
11114,100312,3
11115,100313,4
11116,100314,3
11117,100315,3
11118,100316,3
11119,100317,3
11120,100318,3
