,row_id,user_id,category_id,video_id,age,followers,views,gender_Female,gender_Male,profession_Other,profession_Student,profession_Working Professional,engagement_score
4960,94158,19196,34,114,37,230,840,1,0,1,0,0,2
4961,94159,12493,16,98,18,270,462,0,1,0,1,0,4
4962,94160,473,5,9,16,240,229,0,1,0,1,0,4
4963,94161,12169,5,91,25,240,229,1,0,0,1,0,4
4964,94162,3718,19,46,14,230,369,1,0,0,1,0,4
4965,94163,21557,25,139,29,240,317,1,0,0,0,1,3
4966,94164,3964,34,114,18,230,840,1,0,0,1,0,2
4967,94165,21984,8,101,20,280,628,0,1,0,1,0,3
4968,94166,2002,8,100,22,280,628,0,1,0,0,1,3
4969,94167,25520,19,46,57,230,369,1,0,0,0,1,3
4970,94168,18806,7,28,16,160,467,0,1,0,1,0,4
4971,94169,25383,8,16,18,280,628,1,0,0,1,0,3
4972,94170,8895,11,40,17,250,180,0,1,0,1,0,4
4973,94171,8488,31,160,15,230,156,1,0,0,1,0,4
4974,94172,5259,11,41,13,250,180,0,1,0,1,0,4
4975,94173,5465,16,98,21,270,462,0,1,0,1,0,4
4976,94174,23473,5,9,22,240,229,1,0,0,1,0,4
4977,94175,6311,16,97,15,270,462,1,0,0,1,0,4
4978,94176,25711,25,139,35,240,317,0,1,1,0,0,3
4979,94177,22740,12,24,21,180,138,0,1,0,1,0,4
4980,94178,8346,1,1,39,360,990,0,1,0,0,1,3
4981,94179,8691,16,35,34,270,462,1,0,1,0,0,3
4982,94180,1227,8,74,33,280,628,0,1,1,0,0,3
4983,94181,6585,11,22,36,250,180,1,0,1,0,0,3
4984,94182,11917,25,140,35,240,317,1,0,1,0,0,3
4985,94183,14872,32,145,24,330,714,1,0,0,1,0,2
4986,94184,4870,4,8,15,230,781,1,0,0,1,0,2
4987,94185,6122,8,100,12,280,628,0,1,0,1,0,3
4988,94186,7007,16,34,16,270,462,0,1,0,1,0,4
4989,94187,7020,4,6,29,230,781,0,1,1,0,0,3
4990,94188,212,8,74,29,280,628,0,1,1,0,0,3
4991,94189,14375,8,125,33,280,628,0,1,0,0,1,3
4992,94190,23188,5,91,33,240,229,0,1,1,0,0,3
4993,94191,12432,31,152,21,230,156,0,1,0,1,0,4
4994,94192,14050,5,168,29,240,229,1,0,1,0,0,3
4995,94193,8686,25,139,36,240,317,0,1,1,0,0,3
4996,94194,16446,8,101,37,280,628,0,1,1,0,0,3
4997,94195,4185,5,109,24,240,229,0,1,0,1,0,4
4998,94196,4995,16,35,19,270,462,0,1,0,1,0,4
4999,94197,20281,8,67,20,280,628,1,0,0,1,0,3
5000,94198,9981,11,40,20,250,180,1,0,0,1,0,4
5001,94199,4926,8,67,31,280,628,0,1,1,0,0,3
5002,94200,6689,19,121,32,230,369,0,1,1,0,0,3
5003,94201,2660,5,109,41,240,229,1,0,1,0,0,3
5004,94202,10083,5,109,17,240,229,0,1,0,1,0,4
5005,94203,14734,12,24,24,180,138,0,1,1,0,0,3
5006,94204,24784,5,10,17,240,229,1,0,0,1,0,3
5007,94205,10598,25,140,17,240,317,1,0,0,1,0,2
5008,94206,5806,8,39,18,280,628,0,1,0,1,0,4
5009,94207,15076,19,46,34,230,369,0,1,1,0,0,3
5010,94208,340,19,121,41,230,369,0,1,0,0,1,3
5011,94209,25103,25,140,37,240,317,0,1,1,0,0,3
5012,94210,24455,16,97,12,270,462,1,0,0,1,0,3
5013,94211,23109,11,23,25,250,180,1,0,0,1,0,3
5014,94212,8685,32,92,20,330,714,0,1,0,1,0,4
5015,94213,2197,1,15,14,360,990,1,0,0,1,0,2
5016,94214,9224,4,64,29,230,781,1,0,1,0,0,3
5017,94215,15768,42,134,23,290,689,1,0,0,0,1,3
5018,94216,10188,31,86,16,230,156,1,0,0,1,0,4
5019,94217,25965,5,55,21,240,229,1,0,0,1,0,3
5020,94218,5637,19,121,29,230,369,1,0,1,0,0,3
5021,94219,22126,11,40,33,250,180,1,0,0,0,1,3
5022,94220,21682,4,64,15,230,781,0,1,0,1,0,3
5023,94221,12001,4,7,21,230,781,1,0,0,0,1,3
5024,94222,16776,4,64,36,230,781,0,1,1,0,0,3
5025,94223,24916,9,142,20,230,819,0,1,0,1,0,4
5026,94224,13931,31,153,20,230,156,0,1,0,1,0,4
5027,94225,4702,19,1,13,230,369,0,1,0,1,0,4
5028,94226,26794,5,10,34,240,229,1,0,1,0,0,3
5029,94227,24902,25,139,22,240,317,0,1,0,1,0,3
5030,94228,20845,5,109,32,240,229,0,1,1,0,0,3
5031,94229,18976,12,88,20,180,138,0,1,0,1,0,4
5032,94230,78,1,1,18,360,990,0,1,0,1,0,4
5033,94231,6763,34,96,31,230,840,1,0,0,0,1,3
5034,94232,15944,5,91,12,240,229,0,1,0,1,0,4
5035,94233,15375,11,66,18,250,180,0,1,0,1,0,4
5036,94234,26915,10,159,20,210,44,1,0,0,1,0,4
5037,94235,4960,8,74,35,280,628,1,0,1,0,0,3
5038,94236,23350,8,67,23,280,628,1,0,0,1,0,3
5039,94237,4166,16,34,16,270,462,0,1,0,1,0,4
5040,94238,4822,46,171,33,190,840,0,1,1,0,0,3
5041,94239,7642,29,82,42,260,52,0,1,0,0,1,3
5042,94240,580,8,17,20,280,628,1,0,0,0,1,3
5043,94241,10048,7,28,34,160,467,0,1,0,0,1,3
5044,94242,14604,31,85,18,230,156,1,0,0,1,0,4
5045,94243,19689,34,95,15,230,840,1,0,0,1,0,2
5046,94244,14390,16,137,19,270,462,1,0,0,1,0,4
5047,94245,17472,19,46,28,230,369,0,1,1,0,0,3
5048,94246,15157,8,125,12,280,628,0,1,0,1,0,3
5049,94247,11948,4,6,29,230,781,0,1,0,0,1,3
5050,94248,21653,12,88,38,180,138,0,1,0,0,1,3
5051,94249,24446,21,143,20,320,909,0,1,0,1,0,3
5052,94250,6323,8,39,37,280,628,1,0,0,0,1,3
5053,94251,18544,8,17,14,280,628,0,1,0,1,0,4
5054,94252,22421,5,89,31,240,229,1,0,1,0,0,3
5055,94253,5342,25,150,26,240,317,0,1,1,0,0,3
5056,94254,7581,34,95,13,230,840,0,1,0,1,0,4
5057,94255,25472,5,168,32,240,229,1,0,1,0,0,2
5058,94256,8983,13,29,41,340,628,1,0,0,0,1,3
5059,94257,6587,5,68,14,240,229,0,1,0,1,0,4
5060,94258,2003,12,25,22,180,138,0,1,0,0,1,3
5061,94259,2200,1,15,16,360,990,1,0,0,1,0,4
5062,94260,3778,4,99,33,230,781,0,1,1,0,0,3
5063,94261,25068,4,8,17,230,781,0,1,0,1,0,4
5064,94262,11238,5,9,36,240,229,0,1,0,0,1,3
5065,94263,15197,18,59,21,180,444,1,0,0,1,0,2
5066,94264,9618,5,109,32,240,229,1,0,1,0,0,3
5067,94265,20458,21,122,33,320,909,1,0,1,0,0,3
5068,94266,23290,19,46,29,230,369,1,0,0,0,1,3
5069,94267,6599,8,100,16,280,628,1,0,0,1,0,3
5070,94268,7817,5,118,22,240,229,0,1,1,0,0,4
5071,94269,27496,34,115,38,230,840,0,1,1,0,0,3
5072,94270,19137,8,125,17,280,628,1,0,0,1,0,3
5073,94271,26469,4,64,18,230,781,0,1,0,1,0,4
5074,94272,15949,8,100,21,280,628,0,1,0,0,1,3
5075,94273,5507,34,96,33,230,840,1,0,1,0,0,2
5076,94274,12262,5,73,14,240,229,1,0,0,1,0,3
5077,94275,4561,34,95,38,230,840,0,1,0,0,1,3
5078,94276,23939,4,6,18,230,781,0,1,0,1,0,4
5079,94277,1124,16,35,34,270,462,1,0,0,0,1,3
5080,94278,1228,19,121,25,230,369,1,0,1,0,0,3
5081,94279,25102,8,100,21,280,628,1,0,0,1,0,3
5082,94280,26641,8,74,15,280,628,0,1,0,1,0,3
5083,94281,15239,19,44,20,230,369,1,0,0,1,0,2
5084,94282,15593,31,153,23,230,156,0,1,0,1,0,4
5085,94283,24610,9,19,32,230,819,0,1,1,0,0,3
5086,94284,16814,4,8,38,230,781,1,0,1,0,0,2
5087,94285,25284,34,95,35,230,840,1,0,1,0,0,2
5088,94286,27171,18,43,23,180,444,0,1,0,1,0,3
5089,94287,17702,11,40,30,250,180,0,1,0,1,0,4
5090,94288,9539,8,125,23,280,628,0,1,0,1,0,3
5091,94289,5306,13,27,18,340,628,1,0,0,1,0,2
5092,94290,9749,11,66,30,250,180,0,1,1,0,0,3
5093,94291,11672,25,138,29,240,317,0,1,0,0,1,3
5094,94292,11148,16,97,13,270,462,1,0,0,1,0,3
5095,94293,16720,19,45,14,230,369,0,1,0,1,0,4
5096,94294,13375,19,144,17,230,369,0,1,0,1,0,4
5097,94295,12251,16,35,12,270,462,0,1,0,1,0,4
5098,94296,27039,5,109,33,240,229,1,0,1,0,0,3
5099,94297,11925,25,62,22,240,317,0,1,0,1,0,4
5100,94298,7277,16,137,19,270,462,0,1,0,1,0,4
5101,94299,15747,31,153,27,230,156,0,1,1,0,0,3
5102,94300,9999,5,87,17,240,229,0,1,0,1,0,4
5103,94301,13404,16,97,45,270,462,0,1,1,0,0,3
5104,94302,10182,34,114,36,230,840,1,0,1,0,0,2
5105,94303,18338,5,109,23,240,229,0,1,1,0,0,3
5106,94304,10266,4,99,18,230,781,0,1,0,1,0,4
5107,94305,3904,4,7,42,230,781,1,0,1,0,0,2
5108,94306,9174,5,168,30,240,229,0,1,1,0,0,3
5109,94307,6376,19,46,25,230,369,1,0,0,1,0,4
5110,94308,27494,15,32,18,340,662,0,1,0,1,0,3
5111,94309,18047,16,137,40,270,462,1,0,1,0,0,3
5112,94310,26111,10,159,16,210,44,1,0,0,1,0,4
5113,94311,21029,18,59,36,180,444,1,0,1,0,0,3
5114,94312,5933,8,74,21,280,628,0,1,0,1,0,4
5115,94313,5406,25,62,15,240,317,0,1,0,1,0,4
5116,94314,16394,34,115,25,230,840,0,1,0,1,0,3
5117,94315,24344,4,6,34,230,781,1,0,1,0,0,2
5118,94316,7236,8,74,21,280,628,0,1,0,1,0,4
5119,94317,21760,5,120,34,240,229,0,1,1,0,0,3
5120,94318,19634,34,95,20,230,840,1,0,0,1,0,2
5121,94319,19854,34,96,16,230,840,0,1,0,1,0,4
5122,94320,10871,5,71,31,240,229,0,1,0,0,1,3
5123,94321,21812,19,45,23,230,369,1,0,1,0,0,3
5124,94322,14400,7,14,17,160,467,1,0,0,1,0,4
5125,94323,5510,34,114,17,230,840,0,1,0,1,0,4
5126,94324,20613,11,77,54,250,180,1,0,0,0,1,3
5127,94325,25799,12,42,28,180,138,0,1,1,0,0,3
5128,94326,19538,9,18,28,230,819,0,1,1,0,0,3
5129,94327,8452,12,42,26,180,138,0,1,0,0,1,3
5130,94328,14063,25,138,36,240,317,0,1,1,0,0,3
5131,94329,24546,34,115,25,230,840,0,1,1,0,0,3
5132,94330,7513,8,110,22,280,628,0,1,0,1,0,4
5133,94331,1080,19,1,26,230,369,0,1,1,0,0,3
5134,94332,22340,5,9,13,240,229,1,0,0,1,0,3
5135,94333,3887,7,13,20,160,467,0,1,0,1,0,4
5136,94334,11830,5,87,27,240,229,0,1,1,0,0,3
5137,94335,14733,8,67,36,280,628,0,1,1,0,0,3
5138,94336,9804,21,129,42,320,909,1,0,0,0,1,3
5139,94337,21101,10,159,17,210,44,1,0,0,1,0,4
5140,94338,2813,31,105,25,230,156,1,0,1,0,0,3
5141,94339,14381,8,125,18,280,628,0,1,0,1,0,4
5142,94340,7773,11,22,27,250,180,1,0,0,0,1,3
5143,94341,12590,5,172,24,240,229,0,1,1,0,0,3
5144,94342,23635,5,109,34,240,229,0,1,0,0,1,3
5145,94343,7564,8,39,13,280,628,0,1,0,1,0,4
5146,94344,12261,12,42,28,180,138,0,1,1,0,0,3
5147,94345,25741,5,109,26,240,229,0,1,0,0,1,3
5148,94346,17375,25,138,33,240,317,1,0,1,0,0,3
5149,94347,4169,5,9,21,240,229,1,0,0,1,0,4
5150,94348,9282,16,34,33,270,462,0,1,1,0,0,3
5151,94349,26748,19,44,27,230,369,0,1,1,0,0,3
5152,94350,3141,5,91,34,240,229,0,1,1,0,0,3
5153,94351,10951,8,74,22,280,628,0,1,0,1,0,4
5154,94352,9423,9,142,21,230,819,0,1,0,0,1,3
5155,94353,27300,25,140,37,240,317,0,1,0,0,1,3
5156,94354,8158,25,150,21,240,317,0,1,0,1,0,4
5157,94355,7004,31,151,16,230,156,0,1,0,1,0,4
5158,94356,2029,5,9,22,240,229,1,0,0,1,0,4
5159,94357,2153,32,132,13,330,714,1,0,0,1,0,2
5160,94358,18785,34,96,13,230,840,1,0,0,1,0,2
5161,94359,17133,21,104,30,320,909,0,1,0,0,1,3
5162,94360,4927,8,39,29,280,628,1,0,1,0,0,2
5163,94361,19926,34,96,37,230,840,0,1,0,0,1,3
5164,94362,11371,4,64,17,230,781,0,1,0,1,0,4
5165,94363,23146,11,22,24,250,180,0,1,0,0,1,3
5166,94364,23557,34,96,26,230,840,1,0,0,0,1,2
5167,94365,25904,19,121,25,230,369,1,0,0,1,0,3
5168,94366,6520,8,67,17,280,628,0,1,0,1,0,4
5169,94367,3376,4,8,13,230,781,1,0,0,1,0,2
5170,94368,13383,5,71,33,240,229,0,1,1,0,0,3
5171,94369,408,19,46,18,230,369,1,0,0,1,0,4
5172,94370,7939,8,16,15,280,628,0,1,0,1,0,4
5173,94371,9390,8,101,32,280,628,0,1,1,0,0,3
5174,94372,3224,8,101,19,280,628,0,1,0,1,0,4
5175,94373,22337,42,135,30,290,689,0,1,1,0,0,3
5176,94374,25333,34,95,35,230,840,1,0,1,0,0,2
5177,94375,25568,18,58,17,180,444,1,0,0,1,0,2
5178,94376,4083,18,59,37,180,444,1,0,1,0,0,3
5179,94377,1997,5,87,40,240,229,1,0,0,0,1,3
5180,94378,12705,15,32,33,340,662,1,0,1,0,0,3
5181,94379,18943,19,45,26,230,369,0,1,0,0,1,3
5182,94380,716,13,26,34,340,628,1,0,0,0,1,2
5183,94381,4932,4,64,10,230,781,0,1,0,1,0,4
5184,94382,16159,16,98,34,270,462,1,0,1,0,0,3
5185,94383,17361,5,79,20,240,229,0,1,0,1,0,4
5186,94384,458,8,110,46,280,628,0,1,0,0,1,3
5187,94385,5048,16,137,34,270,462,1,0,0,0,1,3
5188,94386,7835,4,64,34,230,781,1,0,1,0,0,3
5189,94387,3999,11,77,21,250,180,0,1,0,1,0,4
5190,94388,24734,5,78,32,240,229,0,1,1,0,0,3
5191,94389,20507,21,143,19,320,909,1,0,0,1,0,2
5192,94390,3155,19,144,36,230,369,0,1,0,0,1,3
5193,94391,26285,19,44,35,230,369,1,0,0,0,1,3
5194,94392,5046,11,23,24,250,180,0,1,0,1,0,4
5195,94393,21581,4,99,33,230,781,0,1,1,0,0,3
5196,94394,15526,11,22,15,250,180,1,0,0,1,0,4
5197,94395,26502,4,64,14,230,781,0,1,0,1,0,4
5198,94396,15810,34,95,18,230,840,1,0,0,1,0,2
5199,94397,10086,5,79,20,240,229,0,1,0,1,0,4
5200,94398,26769,11,40,18,250,180,0,1,0,1,0,4
5201,94399,8990,31,85,21,230,156,1,0,0,1,0,4
5202,94400,7099,16,98,18,270,462,1,0,0,1,0,4
5203,94401,640,21,123,41,320,909,1,0,1,0,0,3
5204,94402,5154,19,45,14,230,369,0,1,0,1,0,4
5205,94403,625,8,110,34,280,628,0,1,0,0,1,3
5206,94404,4583,34,115,28,230,840,0,1,1,0,0,3
5207,94405,19014,11,22,27,250,180,0,1,1,0,0,3
5208,94406,10655,4,7,21,230,781,0,1,0,1,0,4
5209,94407,8167,8,74,39,280,628,0,1,0,0,1,3
5210,94408,19700,16,98,18,270,462,1,0,0,1,0,3
5211,94409,22430,25,62,16,240,317,1,0,0,1,0,2
5212,94410,15712,13,27,24,340,628,0,1,1,0,0,3
5213,94411,2124,11,23,32,250,180,1,0,0,0,1,3
5214,94412,4967,10,20,17,210,44,1,0,0,1,0,4
5215,94413,7356,11,77,28,250,180,1,0,0,0,1,3
5216,94414,23289,10,21,26,210,44,1,0,0,0,1,3
5217,94415,12789,34,114,18,230,840,1,0,0,0,1,2
5218,94416,14805,34,96,19,230,840,1,0,0,1,0,2
5219,94417,26753,25,139,41,240,317,0,1,0,0,1,3
5220,94418,19084,4,99,39,230,781,1,0,0,0,1,2
5221,94419,554,5,109,19,240,229,1,0,0,1,0,4
5222,94420,26928,25,150,18,240,317,1,0,0,1,0,4
5223,94421,6044,5,119,23,240,229,1,0,0,1,0,2
5224,94422,26343,9,142,16,230,819,1,0,0,1,0,4
5225,94423,7854,1,1,24,360,990,1,0,1,0,0,2
5226,94424,22089,31,151,27,230,156,1,0,0,0,1,3
5227,94425,13064,5,55,33,240,229,1,0,1,0,0,3
5228,94426,15726,5,57,14,240,229,1,0,0,1,0,3
5229,94427,19039,5,109,15,240,229,1,0,0,1,0,4
5230,94428,27101,4,8,15,230,781,1,0,0,1,0,2
5231,94429,10339,25,62,19,240,317,1,0,0,1,0,2
5232,94430,14676,32,132,48,330,714,1,0,0,0,1,3
5233,94431,26061,5,68,26,240,229,0,1,0,0,1,3
5234,94432,3264,16,35,15,270,462,0,1,0,1,0,4
5235,94433,9098,19,121,51,230,369,0,1,0,0,1,3
5236,94434,21390,7,13,34,160,467,1,0,1,0,0,3
5237,94435,6638,42,134,45,290,689,1,0,0,0,1,3
5238,94436,7775,8,146,20,280,628,0,1,0,1,0,4
5239,94437,22417,8,67,29,280,628,0,1,1,0,0,3
5240,94438,5104,42,136,13,290,689,0,1,0,1,0,4
5241,94439,3080,25,138,15,240,317,0,1,0,1,0,4
5242,94440,14397,44,166,21,210,636,0,1,0,1,0,4
5243,94441,12989,5,91,23,240,229,1,0,0,1,0,4
5244,94442,14977,11,66,31,250,180,0,1,1,0,0,3
5245,94443,4076,4,99,35,230,781,1,0,0,0,1,3
5246,94444,12953,5,57,20,240,229,1,0,0,1,0,4
5247,94445,11768,19,144,23,230,369,1,0,1,0,0,3
5248,94446,7013,11,22,17,250,180,0,1,0,1,0,4
5249,94447,13460,25,140,29,240,317,1,0,0,0,1,3
5250,94448,19814,42,135,39,290,689,0,1,1,0,0,3
5251,94449,1031,25,150,34,240,317,1,0,1,0,0,3
5252,94450,20347,12,25,15,180,138,0,1,0,1,0,4
5253,94451,14809,4,7,20,230,781,0,1,0,1,0,4
5254,94452,15581,9,19,42,230,819,0,1,1,0,0,4
5255,94453,7665,10,159,18,210,44,0,1,0,1,0,4
5256,94454,26819,11,77,15,250,180,0,1,0,1,0,4
5257,94455,3447,11,77,33,250,180,0,1,0,0,1,3
5258,94456,2605,34,115,37,230,840,0,1,1,0,0,3
5259,94457,13233,11,41,21,250,180,0,1,0,1,0,4
5260,94458,24036,15,32,25,340,662,0,1,1,0,0,3
5261,94459,419,19,121,20,230,369,1,0,0,1,0,4
5262,94460,57,19,46,19,230,369,0,1,0,1,0,4
5263,94461,12621,8,125,17,280,628,1,0,0,1,0,3
5264,94462,27029,8,39,13,280,628,1,0,0,1,0,3
5265,94463,22707,19,46,25,230,369,0,1,0,1,0,3
5266,94464,19442,19,144,12,230,369,1,0,0,1,0,2
5267,94465,14402,5,109,20,240,229,1,0,0,1,0,4
5268,94466,3790,19,46,19,230,369,0,1,0,0,1,3
5269,94467,21859,8,17,15,280,628,0,1,0,1,0,4
5270,94468,7638,34,95,13,230,840,1,0,0,1,0,2
5271,94469,8554,11,41,20,250,180,0,1,0,1,0,4
5272,94470,2845,25,139,20,240,317,0,1,0,1,0,4
5273,94471,7973,31,151,46,230,156,0,1,1,0,0,3
5274,94472,6699,25,138,44,240,317,1,0,0,0,1,3
5275,94473,13280,5,169,23,240,229,0,1,1,0,0,3
5276,94474,5716,8,39,12,280,628,1,0,0,1,0,3
5277,94475,24087,8,110,18,280,628,0,1,0,1,0,3
5278,94476,27573,5,9,15,240,229,1,0,0,1,0,3
5279,94477,6617,11,40,16,250,180,1,0,0,1,0,4
5280,94478,59,10,159,30,210,44,0,1,1,0,0,3
5281,94479,13247,5,9,30,240,229,1,0,1,0,0,3
5282,94480,16695,19,121,53,230,369,0,1,0,0,1,3
5283,94481,7799,5,172,15,240,229,0,1,0,1,0,4
5284,94482,9877,8,16,41,280,628,1,0,0,0,1,3
5285,94483,2440,19,1,12,230,369,0,1,0,1,0,4
5286,94484,24968,31,105,17,230,156,0,1,0,1,0,4
5287,94485,20358,19,144,47,230,369,0,1,0,0,1,3
5288,94486,8534,18,59,29,180,444,1,0,0,0,1,3
5289,94487,11403,16,97,32,270,462,0,1,1,0,0,3
5290,94488,19531,8,39,40,280,628,0,1,1,0,0,3
5291,94489,17355,25,150,20,240,317,1,0,0,1,0,2
5292,94490,18884,5,56,30,240,229,0,1,1,0,0,3
5293,94491,14951,16,34,17,270,462,0,1,0,1,0,4
5294,94492,18774,8,39,10,280,628,1,0,0,1,0,3
5295,94493,24077,42,135,24,290,689,0,1,1,0,0,3
5296,94494,20136,10,21,13,210,44,1,0,0,1,0,4
5297,94495,796,16,137,18,270,462,0,1,0,1,0,4
5298,94496,22044,25,62,36,240,317,0,1,1,0,0,3
5299,94497,19918,19,46,21,230,369,0,1,0,1,0,3
5300,94498,972,19,44,33,230,369,0,1,1,0,0,3
5301,94499,20267,5,119,12,240,229,0,1,0,1,0,4
5302,94500,7095,25,61,31,240,317,0,1,1,0,0,3
5303,94501,8143,4,6,28,230,781,0,1,1,0,0,3
5304,94502,11610,32,92,15,330,714,0,1,0,1,0,4
5305,94503,1654,19,44,29,230,369,0,1,1,0,0,3
5306,94504,7433,5,87,20,240,229,0,1,0,1,0,4
5307,94505,23607,34,94,31,230,840,0,1,0,0,1,3
5308,94506,6525,5,10,24,240,229,1,0,1,0,0,3
5309,94507,18270,8,146,25,280,628,0,1,1,0,0,3
5310,94508,12129,25,150,18,240,317,0,1,0,1,0,4
5311,94509,20655,12,42,25,180,138,0,1,1,0,0,3
5312,94510,26812,11,77,10,250,180,1,0,0,1,0,2
5313,94511,15985,5,9,17,240,229,0,1,0,1,0,4
5314,94512,11675,19,121,34,230,369,1,0,0,0,1,3
5315,94513,26417,21,157,17,320,909,0,1,0,1,0,4
5316,94514,11303,25,140,30,240,317,1,0,1,0,0,3
5317,94515,17470,16,98,11,270,462,1,0,0,1,0,4
5318,94516,20527,25,61,13,240,317,0,1,0,1,0,2
5319,94517,3704,34,94,23,230,840,1,0,0,1,0,2
5320,94518,21318,8,125,14,280,628,1,0,0,1,0,2
5321,94519,14265,34,96,15,230,840,0,1,0,1,0,4
5322,94520,9535,4,6,48,230,781,1,0,0,0,1,3
5323,94521,6914,19,44,23,230,369,0,1,1,0,0,3
5324,94522,11079,32,133,18,330,714,0,1,0,1,0,4
5325,94523,12491,25,62,18,240,317,0,1,0,1,0,4
5326,94524,12242,5,87,33,240,229,1,0,1,0,0,3
5327,94525,21258,25,62,19,240,317,0,1,0,0,1,3
5328,94526,19329,34,114,39,230,840,0,1,1,0,0,3
5329,94527,26372,5,109,18,240,229,0,1,0,1,0,4
5330,94528,18769,4,99,12,230,781,1,0,0,1,0,2
5331,94529,7056,19,44,30,230,369,1,0,1,0,0,3
5332,94530,18917,15,113,34,340,662,1,0,0,0,1,3
5333,94531,6665,12,24,13,180,138,0,1,0,1,0,4
5334,94532,16876,8,67,24,280,628,0,1,0,1,0,3
5335,94533,22898,8,67,17,280,628,1,0,0,1,0,3
5336,94534,4810,19,144,30,230,369,1,0,0,0,1,3
5337,94535,6276,5,109,20,240,229,0,1,0,1,0,4
5338,94536,11864,19,1,19,230,369,1,0,0,1,0,4
5339,94537,12634,4,7,34,230,781,1,0,1,0,0,2
5340,94538,4683,16,137,17,270,462,0,1,0,1,0,4
5341,94539,13654,5,90,15,240,229,0,1,0,1,0,4
5342,94540,14384,8,125,17,280,628,0,1,0,1,0,4
5343,94541,25226,34,96,15,230,840,1,0,0,1,0,2
5344,94542,224,25,139,35,240,317,0,1,1,0,0,3
5345,94543,23933,19,45,16,230,369,1,0,0,1,0,2
5346,94544,10044,4,64,23,230,781,0,1,0,0,1,3
5347,94545,21239,5,87,31,240,229,0,1,1,0,0,3
5348,94546,15673,4,6,15,230,781,0,1,0,1,0,4
5349,94547,3060,34,96,28,230,840,0,1,0,0,1,3
5350,94548,23917,11,23,30,250,180,0,1,1,0,0,3
5351,94549,7816,12,24,16,180,138,1,0,0,1,0,4
5352,94550,3052,8,146,28,280,628,0,1,1,0,0,3
5353,94551,5188,8,67,18,280,628,1,0,0,1,0,4
5354,94552,8036,9,19,39,230,819,0,1,1,0,0,4
5355,94553,1965,34,94,30,230,840,1,0,1,0,0,2
5356,94554,6152,42,134,36,290,689,1,0,1,0,0,2
5357,94555,27657,25,150,36,240,317,1,0,1,0,0,1
5358,94556,20775,12,42,17,180,138,1,0,0,1,0,3
5359,94557,20145,5,119,43,240,229,0,1,0,0,1,3
5360,94558,5456,19,44,30,230,369,1,0,0,0,1,3
5361,94559,13499,4,64,13,230,781,1,0,0,1,0,2
5362,94560,23293,31,153,18,230,156,0,1,0,1,0,4
5363,94561,17155,1,15,16,360,990,1,0,0,1,0,3
5364,94562,5913,25,138,12,240,317,0,1,0,1,0,3
5365,94563,12149,11,66,32,250,180,1,0,1,0,0,3
5366,94564,16623,5,118,18,240,229,1,0,0,1,0,4
5367,94565,20716,19,144,30,230,369,1,0,1,0,0,3
5368,94566,11751,12,88,36,180,138,1,0,1,0,0,3
5369,94567,22504,19,144,46,230,369,1,0,1,0,0,3
5370,94568,19207,11,66,23,250,180,1,0,0,0,1,3
5371,94569,3209,16,137,17,270,462,0,1,0,1,0,4
5372,94570,24429,4,8,25,230,781,0,1,1,0,0,3
5373,94571,18717,8,101,13,280,628,0,1,0,1,0,3
5374,94572,19116,11,40,18,250,180,1,0,0,1,0,3
5375,94573,14762,5,119,23,240,229,1,0,0,0,1,3
5376,94574,8732,5,155,16,240,229,0,1,0,1,0,4
5377,94575,26693,29,82,39,260,52,1,0,1,0,0,3
5378,94576,21314,31,153,18,230,156,0,1,0,1,0,4
5379,94577,19437,11,66,46,250,180,0,1,0,0,1,3
5380,94578,17965,19,121,34,230,369,0,1,1,0,0,3
5381,94579,13312,29,82,16,260,52,0,1,0,1,0,3
5382,94580,20686,8,67,24,280,628,1,0,1,0,0,3
5383,94581,2854,4,7,15,230,781,0,1,0,1,0,4
5384,94582,21146,11,77,35,250,180,0,1,1,0,0,3
5385,94583,15786,16,34,39,270,462,0,1,1,0,0,3
5386,94584,8679,16,34,13,270,462,1,0,0,1,0,4
5387,94585,18946,11,77,12,250,180,0,1,0,1,0,4
5388,94586,19004,5,119,27,240,229,0,1,0,1,0,4
5389,94587,4208,5,87,24,240,229,1,0,0,1,0,4
5390,94588,8045,8,110,43,280,628,0,1,1,0,0,3
5391,94589,16200,34,96,10,230,840,1,0,0,1,0,2
5392,94590,15320,19,144,18,230,369,0,1,0,1,0,4
5393,94591,26441,25,140,20,240,317,1,0,0,1,0,2
5394,94592,1967,9,19,27,230,819,0,1,1,0,0,4
5395,94593,13750,8,74,18,280,628,0,1,0,1,0,4
5396,94594,19618,5,163,18,240,229,1,0,0,1,0,4
5397,94595,10731,1,15,26,360,990,1,0,1,0,0,3
5398,94596,20388,25,140,29,240,317,0,1,1,0,0,3
5399,94597,27215,11,66,32,250,180,1,0,0,0,1,3
5400,94598,4849,4,6,18,230,781,0,1,0,0,1,3
5401,94599,16398,9,19,26,230,819,0,1,0,1,0,4
5402,94600,3184,9,18,19,230,819,0,1,0,1,0,4
5403,94601,21544,5,9,28,240,229,1,0,1,0,0,3
5404,94602,14420,42,136,37,290,689,1,0,0,0,1,3
5405,94603,22809,5,57,11,240,229,0,1,0,1,0,4
5406,94604,14899,31,160,47,230,156,0,1,0,0,1,3
5407,94605,12228,25,150,34,240,317,0,1,1,0,0,3
5408,94606,26023,5,10,28,240,229,0,1,1,0,0,3
5409,94607,11992,31,151,27,230,156,1,0,1,0,0,3
